hasname,hasLocation,hasAddress,hasLandmark,hasLongitude,hasLatitude,hasPrice,hasMealType,hasVegFood,hasPhone
Moti Mahal Delux Tandoori Trail,Noida,"Food Court, The Great India Place Mall, Sector 38 A, Near Sector 38, Noida",The Great India Place,77.325445,28.5670397,1200,"""['breakfast','dinner']""",TRUE,8332425000
The Punjabiis Restro Bar,Noida,"325-A, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",The Great India Place,77.3253979,28.5671588,1200,"""['breakfast','dinner']""",FALSE,1806037527
Sky Grill,Noida,"2nd Floor, Tulip Mall, Sector 48, Noida",Tulip Mall,77.3675243,28.5575368,700,"""['breakfast','dinner']""",TRUE,5677628938
Bread & Pasta,Noida,"Shop 15, Near HDFC Bank, Tulip Mall, Sector 48, Noida",Tulip Mall,77.3673027,28.5579292,400,"""['breakfast','dinner']""",TRUE,3125771460
Chillies Cafe,Noida,"G-11, Tulip Mall, Sector 48, Noida",Tulip Mall,77.367188,28.5578418,600,"""['breakfast','dinner']""",FALSE,8202305545
Platters,Noida,"Shop 1, Tulip Mall, Near HDFC Bank, Sector 48, Noida",Tulip Mall,77.3673216,28.5579297,500,"""['breakfast','dinner']""",FALSE,4132491748
The Grand,Noida,"G-5, Tulip Mall, Sector 48, Noida",Tulip Mall,77.367188,28.5578518,250,"""['breakfast','dinner']""",FALSE,9558857267
Hops n Grains,Panchkula,"SCO 358, Sector 9, Panchkula",Sector 9,76.849258,30.6978586,2000,"""['breakfast','dinner']""",FALSE,5548128020
Genuine Broaster Chicken,Patna,"West Boring Canal Road, Opposite Zee Saheb Super Market, Anandpuri, Patna",Anandpuri,0,0,500,"""['breakfast','dinner']""",TRUE,2606091142
Bansi Vihar,Patna,"New Market Beside Buddha Park, Fraser Road Area, Patna",Fraser Road Area,85.137825,25.60803333,300,"""['breakfast','dinner']""",TRUE,1194404263
Mainland China,Patna,"5th Floor, Central Mall, Fraser Road Area, Patna",Fraser Road Area,0,0,1400,"""['breakfast','dinner']""",TRUE,9956318577
Pukhtaan-The Royal Taste of India,Patna,"5th Floor, Nutan Plaza, Bander Bagicha, Fraser Road Area, Patna",Fraser Road Area,0,0,1500,"""['breakfast','dinner']""",TRUE,7364395060
The Yellow Chilli,Patna,"1st Floor, Hira Place, Dak Bunglow Road, Chajju Bagh, Fraser Road Area, Patna",Fraser Road Area,85.13588611,25.61034722,1000,"""['breakfast','dinner']""",FALSE,4562418957
Indian Summer Cafe,Patna,"Satya Narain Building, Exhibition Road, Golambar, Patna",Golambar,85.14262542,25.6097878,600,"""['breakfast','dinner']""",FALSE,6812449472
KFC,Patna,"Ground floor, Regent Theatre, Opposite East Gandhi Maidan, Golambar, Patna",Golambar,85.14649167,25.6172,500,"""['breakfast','dinner']""",FALSE,2109269705
McDonald's,Patna,"BR Patna Elphinstone, Elphinstone Picture Palace , East Gandhi Maidan, Golambar, Patna",Golambar,85.148632,25.617912,500,"""['breakfast','dinner']""",FALSE,5844913712
Biryani Mahal,Patna,"Near Buddha Marg, Kotwali Chauraha, Golambar, Patna",Golambar,85.13382778,25.61042222,500,"""['breakfast','dinner']""",FALSE,3638397074
Spice Court - Hotel Maurya,Patna,"Hotel Maurya, South Gandhi Maidan, Lodipur, Patna",Hotel Maurya,85.142028,25.615025,1600,"""['breakfast','dinner']""",TRUE,3183685106
Angeethi,Patna,"101, Gharonda Complex, Jagdeo Path Crossing, Bailey Road, Khajpura, Patna",Khajpura,85.074775,25.60662778,800,"""['breakfast','dinner']""",FALSE,3644762361
Red Chilli,Patna,"Opposite Allahabad Bank, Ramnagri Mor, Ashiana Digha Road, Khajpura, Patna",Khajpura,85.08215654,25.61355147,450,"""['breakfast','dinner']""",TRUE,8104715751
Pind Balluchi,Patna,"16th-18th Floor, Biscomaun Tower, Gandhi Maidan, Lodipur, Patna",Lodipur,85.14115833,25.61704444,1000,"""['breakfast','dinner']""",FALSE,2819298726
Raj Rasoi,Patna,"Twin Tower Hathwa, South Gandhi Maidan, Lodipur, Patna",Lodipur,85.14343889,25.61583889,600,"""['breakfast','dinner']""",TRUE,2432556677
Kapil Dev's Eleven,Patna,"Lower Ground Floor, Dumraow Kothi, Frazer Road, Lodipur, Patna",Lodipur,85.13806111,25.61098056,1000,"""['breakfast','dinner']""",TRUE,3382959847
Sri Basant Vihar,Patna,"Maurya Lok Complex, Fraser Road Area, Patna",Maurya Lok,85.13407222,25.61011389,600,"""['breakfast','dinner']""",FALSE,1611549172
17 Degrees,Patna,"6th Floor, P&M Mall, Patliputra Colony, Patna",Patliputra Colony,85.106207,25.634209,1200,"""['breakfast','dinner']""",TRUE,1691334761
Nirvana,Patna,"Bhagwathi Saran Enclave, Boring Road, Near JP Hospital, Boring Road Sri Krishnapuri, Sri Krishnapuri, Patna",Sri Krishnapuri,85.11631667,25.61403056,700,"""['breakfast','dinner']""",FALSE,1931030190
Roti Restaurant,Patna,"Opposite A.N College, Boring Road, Sri Krishnapuri, Patna",Sri Krishnapuri,85.11401389,25.62067778,500,"""['breakfast','dinner']""",TRUE,6127902548
Swaaddesh,Patna,"2nd floor, chandra complex, above manyavar, boring road, Sri Krishnapuri, Patna",Sri Krishnapuri,85.1154613,25.61552768,700,"""['breakfast','dinner']""",FALSE,9442933421
Auroville Bakery,Puducherry,"Kuilapalayam, Auroville, Puducherry",Auroville,79.834825,11.989991,150,"""['breakfast','dinner']""",TRUE,9176787482
Tanto Pizzeria,Puducherry,"Main Road, Near Iyyanar Koil Kullapalyam, Auroville, Puducherry",Auroville,79.82895,11.99078611,1000,"""['breakfast','dinner']""",FALSE,4322282470
The Smoothie Bar,Puducherry,"26, Sri Aurobindo Street, Mission Street Crossing, Heritage Town, Puducherry",Heritage Town,79.83147883,11.93819039,250,"""['breakfast','dinner']""",FALSE,4974965603
Le Club,Puducherry,"Hotel De Pondicherry, 38, Dumas Street, White Town, Puducherry",Hotel De Pondicherry,79.83385556,11.92587222,1400,"""['breakfast','dinner']""",FALSE,1618014895
Cafe Ole,Puducherry,"319, Mission Street, MG Road, Puducherry",MG Road,79.83015556,11.92994722,700,"""['breakfast','dinner']""",FALSE,9513346910
Italize,Puducherry,"137, 1st Floor, Mission Street (kosakadai street cutting), MG Road, Puducherry",MG Road,79.83134832,11.93648771,600,"""['breakfast','dinner']""",FALSE,6834417056
The Pasta Bar Veneto,Puducherry,"248, Mission Street, MG Road, Puducherry",MG Road,79.83013889,11.92996111,900,"""['breakfast','dinner']""",FALSE,1728982048
Baker Street,Puducherry,"123, Bussy Street, MG Road, Puducherry",MG Road,79.829584,11.929275,400,"""['breakfast','dinner']""",FALSE,4744821667
Zuka Choco-la,Puducherry,"319, Mission Street, MG Road, Puducherry",MG Road,79.830194,11.929842,300,"""['breakfast','dinner']""",TRUE,2618390255
Bay of Buddha -  The Promenade,Puducherry,"The Promenade, 23, Goubert Avenue, White Town, Puducherry",The Promenade,79.8358,11.9331,1500,"""['breakfast','dinner']""",FALSE,2516467647
Blueline - The Promenade,Puducherry,"The Promenade, 23, Goubert Avenue, White Town, Puducherry",The Promenade,79.83575556,11.93315278,1500,"""['breakfast','dinner']""",TRUE,2280130021
Villa Shanti,Puducherry,"Villa Shanti, 14, Suffren Street, White Town, Puducherry",Villa Shanti,79.833191,11.929698,1500,"""['breakfast','dinner']""",FALSE,5617442020
Le Cafe,Puducherry,"Beach Road, Near Gandhi Statue, White Town, Puducherry",White Town,79.83570833,11.93154444,450,"""['breakfast','dinner']""",TRUE,9526887448
Spice Route,Puducherry,"6, Rue Bussy Street, Romain Rolland Street Cutting, White Town, Puducherry",White Town,79.83363356,11.92877274,1200,"""['breakfast','dinner']""",FALSE,8619902983
#Dilliwaala6,Puducherry,"6, Rue De La Marine, White Town, Puducherry",White Town,79.83481014,11.9365319,800,"""['breakfast','dinner']""",FALSE,1586134594
Cafe des Arts,Puducherry,"10, Suffren Street, White Town, Pondicherry",White Town,79.83331944,11.93021111,800,"""['breakfast','dinner']""",TRUE,4944434499
Le Dupleix,Puducherry,"5, Rue De La Caserne, White Town, Puducherry",White Town,79.83376389,11.93104444,1500,"""['breakfast','dinner']""",TRUE,7322137280
Rendezvous Cafe Restaurant,Puducherry,"30, Rue Suffren, White Town, Puducherry",White Town,79.83258056,11.92859167,1200,"""['breakfast','dinner']""",TRUE,5385782354
The Indian Kaffe Express,Puducherry,"3, Rue Dumas Street, Near IG Office, White Town, Puducherry",White Town,79.8348,11.93036667,550,"""['breakfast','dinner']""",TRUE,8267223687
Gelateria Montecatini Terme,Puducherry,"Goubert Avenue, Next To Alliance Francaise, White Town, Puducherry",White Town,79.83419167,11.92598889,150,"""['breakfast','dinner']""",TRUE,2558663333
The Urban Foundry,Pune,"1, Balewadi High Street, Cummins India Office Campus, Baner-Balewadi Link Road, Pune",Balewadi High Street,73.77472289,18.5691562,1500,"""['breakfast','dinner']""",TRUE,5624762521
Teddy Boy,Pune,"9th Floor, Deron Heights, Above Ranka Jewellers, Baner, Pune",Baner,73.80485516,18.5514399,1200,"""['breakfast','dinner']""",FALSE,1917255301
Effingut Brewerkz,Pune,"4, Deron Heights, Next to Ranka Jewellers, Baner, Pune",Baner,73.7982064,18.554382,2000,"""['breakfast','dinner']""",FALSE,7345536309
Le Plaisir,Pune,"759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",Deccan Gymkhana,73.83842938,18.51420998,1000,"""['breakfast','dinner']""",TRUE,8830839839
Farzi Cafe,Pune,"Level 1 & 2, Fortaleza Complex, East Avenue, Kalyani Nagar, Pune",Kalyani Nagar,73.9051007,18.5436256,1500,"""['breakfast','dinner']""",FALSE,9422951625
Mineority By Saby,Pune,"Level 1/2, Fortaleza Complex, Kalyani Nagar, Pune",Kalyani Nagar,73.90433729,18.54625752,1400,"""['breakfast','dinner']""",FALSE,2756896926
The Little Next Door,Pune,"D-10, Central Avenue, Kalyani Nagar, Pune",Kalyani Nagar,73.90062645,18.54694697,1000,"""['breakfast','dinner']""",TRUE,7312858396
Effingut Brewerkz,Pune,"End of Lane Number 6, Koregaon Park, Pune",Koregaon Park,73.89852025,18.53408003,1800,"""['breakfast','dinner']""",TRUE,7969483448
Kargo,Pune,"Shop 1&2, Marvel Alaina, Lane  8, Near Godrej Nature's Basket, Koregaon Park, Pune",Koregaon Park,73.89648478,18.53656175,900,"""['breakfast','dinner']""",FALSE,1305343246
Sautí©ed Stories,Pune,"Plot 5, Between Lane 5/6, North Main Road, Opposite Wellness Forever, Koregaon Park, Pune",Koregaon Park,73.897902,18.53929933,850,"""['breakfast','dinner']""",FALSE,1158738086
The Sassy Spoon,Pune,"Lane 7, Sanskriti Lifestyle Complex, Koregaon Park, Pune",Koregaon Park,73.899315,18.533811,1500,"""['breakfast','dinner']""",TRUE,2142552033
German Bakery Wunderbar,Pune,"153/A, Varun Complex, Near Demech House, Law College Road, Pune",Law College Road,73.83054703,18.52001645,1000,"""['breakfast','dinner']""",TRUE,3797793506
Chili's,Pune,"UG 49, Phoenix Market City, Nagar Road, Viman Nagar, Pune",Phoenix Market City,73.9166191,18.5624502,1800,"""['breakfast','dinner']""",FALSE,1976783682
Barbeque Nation,Pune,"3rd Floor, R Deccan Mall, Near Deccan Gymkhana, JM Road, Pune",R Deccan Mall,73.84252679,18.51621575,1700,"""['breakfast','dinner']""",TRUE,8408378439
Blue Water,Pune,"Punawale, Near Basket Bridge,Off Aundh-Ravet BRT, Ravet, Pune",Ravet,73.75108123,18.63621513,1500,"""['breakfast','dinner']""",FALSE,3989889637
Agent Jack's Bar,Pune,"Terrace, B Wing, ICC Trade Tower, Senapati Bapat Road, Pune",Senapati Bapat Road,73.8303275,18.5367185,1200,"""['breakfast','dinner']""",FALSE,3869004669
Tales & Spirits,Pune,"Plot 64, Shivaji Housing Society, Senapati Bapat Road, Pune",Senapati Bapat Road,73.8289719,18.5309626,800,"""['breakfast','dinner']""",TRUE,9139218369
18 Degrees Resto Lounge,Pune,"8th & 9th Floor, Spot 18 Mall, Pimple Saudagar, Pune",Spot 18 Mall,73.785901,18.59348149,2100,"""['breakfast','dinner']""",TRUE,9092650487
Apache,Pune,"Shop 3, Turning Point, Behind Phoenix Mall, Viman Nagar, Pune",Viman Nagar,73.9153669,18.5639345,1000,"""['breakfast','dinner']""",TRUE,4319245664
Barbeque Ville,Pune,"257, Green Valley, Near Mankar Chowk, Kaspate Vasti, Wakad, Pune",Wakad,73.7735722,18.5927182,1000,"""['breakfast','dinner']""",FALSE,4669973924
Hot Lips,Ranchi,"Near Chandini Chowk, Kanke Road, Gandhi Nagar, Ranchi",Gandhi Nagar,85.31684167,23.41679167,1000,"""['breakfast','dinner']""",TRUE,9624303061
The Kav's,Ranchi,"Near BJP Office, Harmu Bypass Road, Harmu, Ranchi",Harmu,0,0,400,"""['breakfast','dinner']""",TRUE,2829339238
Prana,Ranchi,"6th Floor, RS Square, Near Vishal Mega Mart,Harmu Road, Ranchi",Harmu,0,0,1000,"""['breakfast','dinner']""",FALSE,5454067373
Kathi Kabab,Ranchi,"Main Road, Hindpiri, Ranchi",Hindpiri,85.32534722,23.35903333,400,"""['breakfast','dinner']""",FALSE,7688411164
Yo China Restaurant,Ranchi,"2nd Floor, Citadel Building, Main Road, Ranchi",Hindpiri,85.32409722,23.35516389,650,"""['breakfast','dinner']""",FALSE,1182535301
Kaveri Restaurant And Caterers,Ranchi,"GEL Church Shopping Complex, Main Road, Hindpiri, Ranchi",Hindpiri,85.32514606,23.35780368,450,"""['breakfast','dinner']""",FALSE,9542462880
Yellow Sapphire,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi",Hotel Capitol Hill,85.325055,23.359407,1000,"""['breakfast','dinner']""",TRUE,5473335141
Moti Mahal Delux Tandoori Trail,Ranchi,"Lower Ground Floor Karni Heights, Beside Milan Palace, Club Road, Kadru, Ranchi",Kadru,85.32696667,23.35378333,1000,"""['breakfast','dinner']""",TRUE,5671894200
Jungli Moon Dance Restaurant,Ranchi,"4th Floor, Shree Nand Bhawan, Near Income Tax Office, Main Road, Kanka, Ranchi",Kanka,85.32573056,23.35105833,500,"""['breakfast','dinner']""",TRUE,7726038507
KFC,Ranchi,"Sirham Toli Chowk, Opposite Yogoda Ashram, Old Hazaribagh Road, Kanka, Ranchi",Kanka,85.3329,23.35442222,500,"""['breakfast','dinner']""",FALSE,7862298683
Punjab Sweet House,Ranchi,"Main Road, Kanka, Ranchi",Kanka,85.32544722,23.35919444,200,"""['breakfast','dinner']""",FALSE,7476988016
Food Belle,Ranchi,"Bhaskar Anirudh Complex, Near Jail More, Karamtoli Road, Lalpur, Ranchi",Lalpur,0,0,650,"""['breakfast','dinner']""",FALSE,8737585154
Kaveri Restaurant And Caterers,Ranchi,"Circular Road, Near Lalpur Chowk, Lalpur, Ranchi",Lalpur,85.33548611,23.37498889,450,"""['breakfast','dinner']""",TRUE,7194570066
OMG Cafe,Ranchi,"301, 3rd Floor, R S Tower, Opposite Pantaloons, Circular Road, Lalpur, Ranchi",Lalpur,0,0,500,"""['breakfast','dinner']""",TRUE,2111839787
The Best,Ranchi,"R.S.Tower, Circular Road, Lalpur, Ranchi",Lalpur,85.33981957,23.36974563,400,"""['breakfast','dinner']""",FALSE,4786276720
7th Heaven,Ranchi,"1st Floor, Shrilok Complex, Near Santevita Hospital, H B Road, Lalpur, Ranchi",Lalpur,85.32787222,23.37129167,400,"""['breakfast','dinner']""",TRUE,8692275704
The Urban Brava,Ranchi,"Circular Road, Near Lalpur Chowk, Lalpur, Ranchi",Lalpur,85.33573889,23.37487778,1000,"""['breakfast','dinner']""",TRUE,5241343667
Waterfront - Radisson Blu,Ranchi,"Radisson Blu, Main Road, Hindpiri, Ranchi",Radisson Blu,85.324253,23.351489,2000,"""['breakfast','dinner']""",FALSE,2631600765
Pizza Hut,Ranchi,"Shop 101, Ground Floor, Spring City Mall, Beside Eyelex Cinema, Airport Road, Hinoo, Doranda, Ranchi",Spring City Mall,85.3172,23.33301667,700,"""['breakfast','dinner']""",FALSE,6324782296
Aroma - The Royal Retreat,Ranchi,"The Royal Retreat, Krishna Nagar, Booti, Bariatu, Ranchi",The Royal Retreat,85.39046389,23.39925,1500,"""['breakfast','dinner']""",TRUE,1229118524
Saffron Mantra,Secunderabad,"The Purple Leaf Hotel, Karkhana, Secunderabad",Karkhana,78.5003662,17.4589981,850,"""['breakfast','dinner']""",TRUE,5140316552
Coffee Cup,Secunderabad,"E 89, Above Canara Bank, Sainikpuri, Secunderabad",Sainikpuri,78.5521107,17.4832159,800,"""['breakfast','dinner']""",FALSE,8923875019
Level 5 - Terrace Restro & Cafe,Surat,"5th floor, Royal Trade Centre, Opposite Star Bazaar, Adajan, Adajan Gam, Surat",Adajan Gam,72.79411532,21.18643846,900,"""['breakfast','dinner']""",TRUE,4464058514
Wok On Fire,Surat,"G 6, Riddhi Shoppers, Opposite Star Bazaar, Pal Adajan Road, Adajan, Surat, Adajan Gam, Surat",Adajan Gam,72.79413611,21.18660789,800,"""['breakfast','dinner']""",FALSE,4417751612
Thalaivaa,Surat,"G-1, Aqua Corridor, Near Star Bazaar, Pal Road, Adajan Gam, Surat",Adajan Gam,72.79361609,21.18688393,500,"""['breakfast','dinner']""",FALSE,9429107866
World Platter,Surat,"Second Floor, Rajmal Lakhichand Jewellers Building, Ghod Dod Road, Athwa, Surat",Athwa,72.80195273,21.17349346,800,"""['breakfast','dinner']""",TRUE,7209288803
Golden Dragon,Surat,"10-15, Second Floor, Rangila Park, Ghod Dod Road, Athwa, Surat",Athwa,72.80434225,21.17510449,800,"""['breakfast','dinner']""",FALSE,9855222324
Mysore Cafe,Surat,"Daruwala Building, Athwalines, Athwa, Surat",Athwa,72.80858986,21.185047,250,"""['breakfast','dinner']""",FALSE,1179941010
Coffee Culture - The Ristorante Lounge,Surat,"Opposite Sargam Shopping Centre, Near Parle Point, City Light, Surat",City Light,72.79048864,21.17079783,650,"""['breakfast','dinner']""",FALSE,9519441632
Falafel Lovers,Surat,"LG-5/6/19, Megh Mayur Plaza, Parle Point, Surat, City Light, Surat",City Light,72.79273096,21.17334339,650,"""['breakfast','dinner']""",TRUE,3424794463
The Centre Court,Surat,"Near Ambica Niketan Bus Stand, Parle Point, City Light, Surat",City Light,72.79550278,21.175975,900,"""['breakfast','dinner']""",FALSE,9285671526
Wok On Fire,Surat,"G 2, Golden Square, Near Sargam Shopping Center, Parle Point, Surat, Piplod, Surat",Golden Square,72.78929204,21.17105952,800,"""['breakfast','dinner']""",FALSE,9832362704
Leonardo Italian Mediterranean Dining,Surat,"Ground Floor, International Business Centre, Surat-Dumas Road, Piplod, Surat",International Business Center,72.76877817,21.15773452,1400,"""['breakfast','dinner']""",TRUE,5368344919
Kansar Gujarati Thali,Surat,"A Wing, President Plaza, Near RTO, Nanpura, Surat",Nanpura,72.81449206,21.18343357,550,"""['breakfast','dinner']""",TRUE,9139797777
The Haus,Surat,"3, Radhe Nagar Society, Opposite Sargam Shopping Centre, Piplod, Surat",Piplod,72.78912205,21.17009563,500,"""['breakfast','dinner']""",FALSE,8924102968
